point
POINT (3.0110131737961723 42.30242730865377)
POINT (3.061013173796172 42.30242730865377)
POINT (3.111013173796172 42.30242730865377)
POINT (3.1610131737961717 42.30242730865377)
POINT (3.2110131737961716 42.30242730865377)
POINT (3.2610131737961714 42.30242730865377)
POINT (3.311013173796171 42.30242730865377)
POINT (3.361013173796171 42.30242730865377)
POINT (3.411013173796171 42.30242730865377)
POINT (2.3110131737961748 42.352427308653766)
POINT (2.3610131737961746 42.352427308653766)
POINT (2.4110131737961744 42.352427308653766)
POINT (2.4610131737961742 42.352427308653766)
POINT (2.511013173796174 42.352427308653766)
POINT (2.561013173796174 42.352427308653766)
POINT (2.6110131737961737 42.352427308653766)
POINT (2.6610131737961735 42.352427308653766)
POINT (2.7110131737961733 42.352427308653766)
POINT (2.761013173796173 42.352427308653766)
POINT (2.811013173796173 42.352427308653766)
POINT (2.861013173796173 42.352427308653766)
POINT (2.9110131737961726 42.352427308653766)
POINT (2.9610131737961725 42.352427308653766)
POINT (3.0110131737961723 42.352427308653766)
POINT (3.061013173796172 42.352427308653766)
POINT (3.111013173796172 42.352427308653766)
POINT (3.1610131737961717 42.352427308653766)
POINT (3.2110131737961716 42.352427308653766)
POINT (3.2610131737961714 42.352427308653766)
POINT (3.311013173796171 42.352427308653766)
POINT (3.361013173796171 42.352427308653766)
POINT (3.411013173796171 42.352427308653766)
POINT (1.6610131737961755 42.40242730865376)
POINT (1.7110131737961756 42.40242730865376)
POINT (1.7610131737961756 42.40242730865376)
POINT (1.8110131737961757 42.40242730865376)
POINT (1.8610131737961757 42.40242730865376)
POINT (1.9110131737961757 42.40242730865376)
POINT (1.9610131737961758 42.40242730865376)
POINT (2.011013173796176 42.40242730865376)
POINT (2.0610131737961757 42.40242730865376)
POINT (2.1110131737961755 42.40242730865376)
POINT (2.1610131737961753 42.40242730865376)
POINT (2.211013173796175 42.40242730865376)
POINT (2.261013173796175 42.40242730865376)
POINT (2.3110131737961748 42.40242730865376)
POINT (2.3610131737961746 42.40242730865376)
POINT (2.4110131737961744 42.40242730865376)
POINT (2.4610131737961742 42.40242730865376)
POINT (2.511013173796174 42.40242730865376)
POINT (2.561013173796174 42.40242730865376)
POINT (2.6110131737961737 42.40242730865376)
POINT (2.6610131737961735 42.40242730865376)
POINT (2.7110131737961733 42.40242730865376)
POINT (2.761013173796173 42.40242730865376)
POINT (2.811013173796173 42.40242730865376)
POINT (2.861013173796173 42.40242730865376)
POINT (2.9110131737961726 42.40242730865376)
POINT (2.9610131737961725 42.40242730865376)
POINT (3.0110131737961723 42.40242730865376)
POINT (3.061013173796172 42.40242730865376)
POINT (3.111013173796172 42.40242730865376)
POINT (3.1610131737961717 42.40242730865376)
POINT (3.2110131737961716 42.40242730865376)
POINT (3.2610131737961714 42.40242730865376)
POINT (3.311013173796171 42.40242730865376)
POINT (3.361013173796171 42.40242730865376)
POINT (1.161013173796175 42.45242730865376)
POINT (1.2110131737961751 42.45242730865376)
POINT (1.2610131737961752 42.45242730865376)
POINT (1.3110131737961752 42.45242730865376)
POINT (1.3610131737961753 42.45242730865376)
POINT (1.4110131737961753 42.45242730865376)
POINT (1.4610131737961753 42.45242730865376)
POINT (1.5110131737961754 42.45242730865376)
POINT (1.5610131737961754 42.45242730865376)
POINT (1.6110131737961755 42.45242730865376)
POINT (1.6610131737961755 42.45242730865376)
POINT (1.7110131737961756 42.45242730865376)
POINT (1.7610131737961756 42.45242730865376)
POINT (1.8110131737961757 42.45242730865376)
POINT (1.8610131737961757 42.45242730865376)
POINT (1.9110131737961757 42.45242730865376)
POINT (1.9610131737961758 42.45242730865376)
POINT (2.011013173796176 42.45242730865376)
POINT (2.0610131737961757 42.45242730865376)
POINT (2.1110131737961755 42.45242730865376)
POINT (2.1610131737961753 42.45242730865376)
POINT (2.211013173796175 42.45242730865376)
POINT (2.261013173796175 42.45242730865376)
POINT (2.3110131737961748 42.45242730865376)
POINT (2.3610131737961746 42.45242730865376)
POINT (2.4110131737961744 42.45242730865376)
POINT (2.4610131737961742 42.45242730865376)
POINT (2.511013173796174 42.45242730865376)
POINT (2.561013173796174 42.45242730865376)
POINT (2.6110131737961737 42.45242730865376)
POINT (2.6610131737961735 42.45242730865376)
POINT (2.7110131737961733 42.45242730865376)
POINT (2.761013173796173 42.45242730865376)
POINT (2.811013173796173 42.45242730865376)
POINT (2.861013173796173 42.45242730865376)
POINT (2.9110131737961726 42.45242730865376)
POINT (2.9610131737961725 42.45242730865376)
POINT (3.0110131737961723 42.45242730865376)
POINT (3.061013173796172 42.45242730865376)
POINT (3.111013173796172 42.45242730865376)
POINT (3.1610131737961717 42.45242730865376)
POINT (3.2110131737961716 42.45242730865376)
POINT (3.2610131737961714 42.45242730865376)
POINT (3.311013173796171 42.45242730865376)
POINT (3.361013173796171 42.45242730865376)
POINT (0.911013173796175 42.50242730865376)
POINT (0.961013173796175 42.50242730865376)
POINT (1.011013173796175 42.50242730865376)
POINT (1.061013173796175 42.50242730865376)
POINT (1.111013173796175 42.50242730865376)
