point
POINT (9.150904109851437 41.3933423132194)
POINT (9.200904109851438 41.3933423132194)
POINT (9.100904109851436 41.4433423132194)
POINT (9.150904109851437 41.4433423132194)
POINT (9.200904109851438 41.4433423132194)
POINT (9.250904109851438 41.4433423132194)
POINT (8.950904109851434 41.493342313219394)
POINT (9.000904109851435 41.493342313219394)
POINT (9.050904109851436 41.493342313219394)
POINT (9.100904109851436 41.493342313219394)
POINT (9.150904109851437 41.493342313219394)
POINT (9.200904109851438 41.493342313219394)
POINT (9.250904109851438 41.493342313219394)
POINT (8.800904109851432 41.54334231321939)
POINT (8.850904109851433 41.54334231321939)
POINT (8.900904109851433 41.54334231321939)
POINT (8.950904109851434 41.54334231321939)
POINT (9.000904109851435 41.54334231321939)
POINT (9.050904109851436 41.54334231321939)
POINT (9.100904109851436 41.54334231321939)
POINT (9.150904109851437 41.54334231321939)
POINT (9.200904109851438 41.54334231321939)
POINT (9.250904109851438 41.54334231321939)
POINT (9.30090410985144 41.54334231321939)
POINT (8.800904109851432 41.59334231321939)
POINT (8.850904109851433 41.59334231321939)
POINT (8.900904109851433 41.59334231321939)
POINT (8.950904109851434 41.59334231321939)
POINT (9.000904109851435 41.59334231321939)
POINT (9.050904109851436 41.59334231321939)
POINT (9.100904109851436 41.59334231321939)
POINT (9.150904109851437 41.59334231321939)
POINT (9.200904109851438 41.59334231321939)
POINT (9.250904109851438 41.59334231321939)
POINT (9.30090410985144 41.59334231321939)
POINT (8.850904109851433 41.643342313219385)
POINT (8.900904109851433 41.643342313219385)
POINT (8.950904109851434 41.643342313219385)
POINT (9.000904109851435 41.643342313219385)
POINT (9.050904109851436 41.643342313219385)
POINT (9.100904109851436 41.643342313219385)
POINT (9.150904109851437 41.643342313219385)
POINT (9.200904109851438 41.643342313219385)
POINT (9.250904109851438 41.643342313219385)
POINT (9.30090410985144 41.643342313219385)
POINT (9.35090410985144 41.643342313219385)
POINT (8.70090410985143 41.69334231321938)
POINT (8.750904109851431 41.69334231321938)
POINT (8.800904109851432 41.69334231321938)
POINT (8.850904109851433 41.69334231321938)
POINT (8.900904109851433 41.69334231321938)
POINT (8.950904109851434 41.69334231321938)
POINT (9.000904109851435 41.69334231321938)
POINT (9.050904109851436 41.69334231321938)
POINT (9.100904109851436 41.69334231321938)
POINT (9.150904109851437 41.69334231321938)
POINT (9.200904109851438 41.69334231321938)
POINT (9.250904109851438 41.69334231321938)
POINT (9.30090410985144 41.69334231321938)
POINT (9.35090410985144 41.69334231321938)
POINT (9.40090410985144 41.69334231321938)
POINT (8.70090410985143 41.74334231321938)
POINT (8.750904109851431 41.74334231321938)
POINT (8.800904109851432 41.74334231321938)
POINT (8.850904109851433 41.74334231321938)
POINT (8.900904109851433 41.74334231321938)
POINT (8.950904109851434 41.74334231321938)
POINT (9.000904109851435 41.74334231321938)
POINT (9.050904109851436 41.74334231321938)
POINT (9.100904109851436 41.74334231321938)
POINT (9.150904109851437 41.74334231321938)
POINT (9.200904109851438 41.74334231321938)
POINT (9.250904109851438 41.74334231321938)
POINT (9.30090410985144 41.74334231321938)
POINT (9.35090410985144 41.74334231321938)
POINT (9.40090410985144 41.74334231321938)
POINT (8.70090410985143 41.79334231321938)
POINT (8.750904109851431 41.79334231321938)
POINT (8.800904109851432 41.79334231321938)
POINT (8.850904109851433 41.79334231321938)
POINT (8.900904109851433 41.79334231321938)
POINT (8.950904109851434 41.79334231321938)
POINT (9.000904109851435 41.79334231321938)
POINT (9.050904109851436 41.79334231321938)
POINT (9.100904109851436 41.79334231321938)
POINT (9.150904109851437 41.79334231321938)
POINT (9.200904109851438 41.79334231321938)
POINT (9.250904109851438 41.79334231321938)
POINT (9.30090410985144 41.79334231321938)
POINT (9.35090410985144 41.79334231321938)
POINT (9.40090410985144 41.79334231321938)
POINT (8.65090410985143 41.843342313219374)
POINT (8.70090410985143 41.843342313219374)
POINT (8.750904109851431 41.843342313219374)
POINT (8.800904109851432 41.843342313219374)
POINT (8.850904109851433 41.843342313219374)
POINT (8.900904109851433 41.843342313219374)
POINT (8.950904109851434 41.843342313219374)
POINT (9.000904109851435 41.843342313219374)
POINT (9.050904109851436 41.843342313219374)
POINT (9.100904109851436 41.843342313219374)
POINT (9.150904109851437 41.843342313219374)
POINT (9.200904109851438 41.843342313219374)
POINT (9.250904109851438 41.843342313219374)
POINT (9.30090410985144 41.843342313219374)
POINT (9.35090410985144 41.843342313219374)
POINT (9.40090410985144 41.843342313219374)
POINT (8.60090410985143 41.89334231321937)
POINT (8.65090410985143 41.89334231321937)
POINT (8.70090410985143 41.89334231321937)
POINT (8.750904109851431 41.89334231321937)
POINT (8.800904109851432 41.89334231321937)
POINT (8.850904109851433 41.89334231321937)
POINT (8.900904109851433 41.89334231321937)
POINT (8.950904109851434 41.89334231321937)
POINT (9.000904109851435 41.89334231321937)
POINT (9.050904109851436 41.89334231321937)
POINT (9.100904109851436 41.89334231321937)
POINT (9.150904109851437 41.89334231321937)
POINT (9.200904109851438 41.89334231321937)
POINT (9.250904109851438 41.89334231321937)
POINT (9.30090410985144 41.89334231321937)
POINT (9.35090410985144 41.89334231321937)
POINT (9.40090410985144 41.89334231321937)
POINT (8.65090410985143 41.94334231321937)
POINT (8.70090410985143 41.94334231321937)
POINT (8.750904109851431 41.94334231321937)
POINT (8.800904109851432 41.94334231321937)
POINT (8.850904109851433 41.94334231321937)
POINT (8.900904109851433 41.94334231321937)
POINT (8.950904109851434 41.94334231321937)
POINT (9.000904109851435 41.94334231321937)
POINT (9.050904109851436 41.94334231321937)
POINT (9.100904109851436 41.94334231321937)
POINT (9.150904109851437 41.94334231321937)
POINT (9.200904109851438 41.94334231321937)
POINT (9.250904109851438 41.94334231321937)
POINT (9.30090410985144 41.94334231321937)
POINT (9.35090410985144 41.94334231321937)
POINT (9.40090410985144 41.94334231321937)
POINT (9.450904109851441 41.94334231321937)
POINT (8.65090410985143 41.993342313219365)
POINT (8.70090410985143 41.993342313219365)
POINT (8.750904109851431 41.993342313219365)
POINT (8.800904109851432 41.993342313219365)
POINT (8.850904109851433 41.993342313219365)
POINT (8.900904109851433 41.993342313219365)
POINT (8.950904109851434 41.993342313219365)
POINT (9.000904109851435 41.993342313219365)
POINT (9.050904109851436 41.993342313219365)
POINT (9.100904109851436 41.993342313219365)
POINT (9.150904109851437 41.993342313219365)
POINT (9.200904109851438 41.993342313219365)
POINT (9.250904109851438 41.993342313219365)
POINT (9.30090410985144 41.993342313219365)
POINT (9.35090410985144 41.993342313219365)
POINT (9.40090410985144 41.993342313219365)
POINT (9.450904109851441 41.993342313219365)
POINT (8.65090410985143 42.04334231321936)
POINT (8.70090410985143 42.04334231321936)
POINT (8.750904109851431 42.04334231321936)
POINT (8.800904109851432 42.04334231321936)
POINT (8.850904109851433 42.04334231321936)
POINT (8.900904109851433 42.04334231321936)
