point
POINT (55.55282193720964 -21.363983021238944)
POINT (55.60282193720964 -21.363983021238944)
POINT (55.65282193720964 -21.363983021238944)
POINT (55.702821937209634 -21.363983021238944)
POINT (55.75282193720963 -21.363983021238944)
POINT (55.45282193720965 -21.313983021238943)
POINT (55.502821937209646 -21.313983021238943)
POINT (55.55282193720964 -21.313983021238943)
POINT (55.60282193720964 -21.313983021238943)
POINT (55.65282193720964 -21.313983021238943)
POINT (55.702821937209634 -21.313983021238943)
POINT (55.75282193720963 -21.313983021238943)
POINT (55.80282193720963 -21.313983021238943)
POINT (55.352821937209654 -21.263983021238943)
POINT (55.40282193720965 -21.263983021238943)
POINT (55.45282193720965 -21.263983021238943)
POINT (55.502821937209646 -21.263983021238943)
POINT (55.55282193720964 -21.263983021238943)
POINT (55.60282193720964 -21.263983021238943)
POINT (55.65282193720964 -21.263983021238943)
POINT (55.702821937209634 -21.263983021238943)
POINT (55.75282193720963 -21.263983021238943)
POINT (55.30282193720966 -21.213983021238942)
POINT (55.352821937209654 -21.213983021238942)
POINT (55.40282193720965 -21.213983021238942)
POINT (55.45282193720965 -21.213983021238942)
POINT (55.502821937209646 -21.213983021238942)
POINT (55.55282193720964 -21.213983021238942)
POINT (55.60282193720964 -21.213983021238942)
POINT (55.65282193720964 -21.213983021238942)
POINT (55.702821937209634 -21.213983021238942)
POINT (55.75282193720963 -21.213983021238942)
POINT (55.80282193720963 -21.213983021238942)
POINT (55.30282193720966 -21.16398302123894)
POINT (55.352821937209654 -21.16398302123894)
POINT (55.40282193720965 -21.16398302123894)
POINT (55.45282193720965 -21.16398302123894)
POINT (55.502821937209646 -21.16398302123894)
POINT (55.55282193720964 -21.16398302123894)
POINT (55.60282193720964 -21.16398302123894)
POINT (55.65282193720964 -21.16398302123894)
POINT (55.702821937209634 -21.16398302123894)
POINT (55.75282193720963 -21.16398302123894)
POINT (55.80282193720963 -21.16398302123894)
POINT (55.25282193720966 -21.11398302123894)
POINT (55.30282193720966 -21.11398302123894)
POINT (55.352821937209654 -21.11398302123894)
POINT (55.40282193720965 -21.11398302123894)
POINT (55.45282193720965 -21.11398302123894)
POINT (55.502821937209646 -21.11398302123894)
POINT (55.55282193720964 -21.11398302123894)
POINT (55.60282193720964 -21.11398302123894)
POINT (55.65282193720964 -21.11398302123894)
POINT (55.702821937209634 -21.11398302123894)
POINT (55.75282193720963 -21.11398302123894)
POINT (55.25282193720966 -21.06398302123894)
POINT (55.30282193720966 -21.06398302123894)
POINT (55.352821937209654 -21.06398302123894)
POINT (55.40282193720965 -21.06398302123894)
POINT (55.45282193720965 -21.06398302123894)
POINT (55.502821937209646 -21.06398302123894)
POINT (55.55282193720964 -21.06398302123894)
POINT (55.60282193720964 -21.06398302123894)
POINT (55.65282193720964 -21.06398302123894)
POINT (55.702821937209634 -21.06398302123894)
POINT (55.25282193720966 -21.01398302123894)
POINT (55.30282193720966 -21.01398302123894)
POINT (55.352821937209654 -21.01398302123894)
POINT (55.40282193720965 -21.01398302123894)
POINT (55.45282193720965 -21.01398302123894)
POINT (55.502821937209646 -21.01398302123894)
POINT (55.55282193720964 -21.01398302123894)
POINT (55.60282193720964 -21.01398302123894)
POINT (55.65282193720964 -21.01398302123894)
POINT (55.702821937209634 -21.01398302123894)
POINT (55.30282193720966 -20.96398302123894)
POINT (55.352821937209654 -20.96398302123894)
POINT (55.40282193720965 -20.96398302123894)
POINT (55.45282193720965 -20.96398302123894)
POINT (55.502821937209646 -20.96398302123894)
POINT (55.55282193720964 -20.96398302123894)
POINT (55.60282193720964 -20.96398302123894)
POINT (55.65282193720964 -20.96398302123894)
POINT (55.352821937209654 -20.913983021238938)
POINT (55.40282193720965 -20.913983021238938)
POINT (55.45282193720965 -20.913983021238938)
POINT (55.502821937209646 -20.913983021238938)
POINT (55.55282193720964 -20.913983021238938)
POINT (55.60282193720964 -20.913983021238938)
