point
POINT (-53.65398012112689 2.4734854611465256)
POINT (-53.603980121126895 2.4734854611465256)
POINT (-53.5539801211269 2.4734854611465256)
POINT (-53.5039801211269 2.4734854611465256)
POINT (-53.453980121126904 2.4734854611465256)
POINT (-53.40398012112691 2.4734854611465256)
POINT (-53.35398012112691 2.4734854611465256)
POINT (-53.30398012112691 2.4734854611465256)
POINT (-53.253980121126915 2.4734854611465256)
POINT (-53.20398012112692 2.4734854611465256)
POINT (-53.15398012112692 2.4734854611465256)
POINT (-53.103980121126924 2.4734854611465256)
POINT (-53.053980121126926 2.4734854611465256)
POINT (-53.00398012112693 2.4734854611465256)
POINT (-52.95398012112693 2.4734854611465256)
POINT (-52.903980121126935 2.4734854611465256)
POINT (-52.85398012112694 2.4734854611465256)
POINT (-52.80398012112694 2.4734854611465256)
POINT (-52.75398012112694 2.4734854611465256)
POINT (-52.703980121126946 2.4734854611465256)
POINT (-52.65398012112695 2.4734854611465256)
POINT (-54.35398012112685 2.5234854611465254)
POINT (-54.303980121126855 2.5234854611465254)
POINT (-54.25398012112686 2.5234854611465254)
POINT (-54.20398012112686 2.5234854611465254)
POINT (-54.153980121126864 2.5234854611465254)
POINT (-54.10398012112687 2.5234854611465254)
POINT (-54.05398012112687 2.5234854611465254)
POINT (-54.00398012112687 2.5234854611465254)
POINT (-53.953980121126875 2.5234854611465254)
POINT (-53.90398012112688 2.5234854611465254)
POINT (-53.85398012112688 2.5234854611465254)
POINT (-53.803980121126884 2.5234854611465254)
POINT (-53.75398012112689 2.5234854611465254)
POINT (-53.70398012112689 2.5234854611465254)
POINT (-53.65398012112689 2.5234854611465254)
POINT (-53.603980121126895 2.5234854611465254)
POINT (-53.5539801211269 2.5234854611465254)
POINT (-53.5039801211269 2.5234854611465254)
POINT (-53.453980121126904 2.5234854611465254)
POINT (-53.40398012112691 2.5234854611465254)
POINT (-53.35398012112691 2.5234854611465254)
POINT (-53.30398012112691 2.5234854611465254)
POINT (-53.253980121126915 2.5234854611465254)
POINT (-53.20398012112692 2.5234854611465254)
POINT (-53.15398012112692 2.5234854611465254)
POINT (-53.103980121126924 2.5234854611465254)
POINT (-53.053980121126926 2.5234854611465254)
POINT (-53.00398012112693 2.5234854611465254)
POINT (-52.95398012112693 2.5234854611465254)
POINT (-52.903980121126935 2.5234854611465254)
POINT (-52.85398012112694 2.5234854611465254)
POINT (-52.80398012112694 2.5234854611465254)
POINT (-52.75398012112694 2.5234854611465254)
POINT (-52.703980121126946 2.5234854611465254)
POINT (-52.65398012112695 2.5234854611465254)
POINT (-52.60398012112695 2.5234854611465254)
POINT (-54.303980121126855 2.573485461146525)
POINT (-54.25398012112686 2.573485461146525)
POINT (-54.20398012112686 2.573485461146525)
POINT (-54.153980121126864 2.573485461146525)
POINT (-54.10398012112687 2.573485461146525)
POINT (-54.05398012112687 2.573485461146525)
POINT (-54.00398012112687 2.573485461146525)
POINT (-53.953980121126875 2.573485461146525)
POINT (-53.90398012112688 2.573485461146525)
POINT (-53.85398012112688 2.573485461146525)
POINT (-53.803980121126884 2.573485461146525)
POINT (-53.75398012112689 2.573485461146525)
POINT (-53.70398012112689 2.573485461146525)
POINT (-53.65398012112689 2.573485461146525)
POINT (-53.603980121126895 2.573485461146525)
POINT (-53.5539801211269 2.573485461146525)
POINT (-53.5039801211269 2.573485461146525)
POINT (-53.453980121126904 2.573485461146525)
POINT (-53.40398012112691 2.573485461146525)
POINT (-53.35398012112691 2.573485461146525)
POINT (-53.30398012112691 2.573485461146525)
POINT (-53.253980121126915 2.573485461146525)
POINT (-53.20398012112692 2.573485461146525)
POINT (-53.15398012112692 2.573485461146525)
POINT (-53.103980121126924 2.573485461146525)
POINT (-53.053980121126926 2.573485461146525)
POINT (-53.00398012112693 2.573485461146525)
POINT (-52.95398012112693 2.573485461146525)
POINT (-52.903980121126935 2.573485461146525)
POINT (-52.85398012112694 2.573485461146525)
POINT (-52.80398012112694 2.573485461146525)
POINT (-52.75398012112694 2.573485461146525)
POINT (-52.703980121126946 2.573485461146525)
POINT (-52.65398012112695 2.573485461146525)
POINT (-52.60398012112695 2.573485461146525)
POINT (-52.553980121126955 2.573485461146525)
POINT (-54.303980121126855 2.623485461146525)
POINT (-54.25398012112686 2.623485461146525)
POINT (-54.20398012112686 2.623485461146525)
POINT (-54.153980121126864 2.623485461146525)
POINT (-54.10398012112687 2.623485461146525)
POINT (-54.05398012112687 2.623485461146525)
POINT (-54.00398012112687 2.623485461146525)
POINT (-53.953980121126875 2.623485461146525)
POINT (-53.90398012112688 2.623485461146525)
POINT (-53.85398012112688 2.623485461146525)
POINT (-53.803980121126884 2.623485461146525)
POINT (-53.75398012112689 2.623485461146525)
POINT (-53.70398012112689 2.623485461146525)
POINT (-53.65398012112689 2.623485461146525)
POINT (-53.603980121126895 2.623485461146525)
POINT (-53.5539801211269 2.623485461146525)
POINT (-53.5039801211269 2.623485461146525)
POINT (-53.453980121126904 2.623485461146525)
POINT (-53.40398012112691 2.623485461146525)
POINT (-53.35398012112691 2.623485461146525)
POINT (-53.30398012112691 2.623485461146525)
POINT (-53.253980121126915 2.623485461146525)
POINT (-53.20398012112692 2.623485461146525)
POINT (-53.15398012112692 2.623485461146525)
POINT (-53.103980121126924 2.623485461146525)
POINT (-53.053980121126926 2.623485461146525)
POINT (-53.00398012112693 2.623485461146525)
POINT (-52.95398012112693 2.623485461146525)
POINT (-52.903980121126935 2.623485461146525)
POINT (-52.85398012112694 2.623485461146525)
POINT (-52.80398012112694 2.623485461146525)
POINT (-52.75398012112694 2.623485461146525)
POINT (-52.703980121126946 2.623485461146525)
POINT (-52.65398012112695 2.623485461146525)
POINT (-52.60398012112695 2.623485461146525)
POINT (-52.553980121126955 2.623485461146525)
POINT (-54.25398012112686 2.673485461146525)
POINT (-54.20398012112686 2.673485461146525)
POINT (-54.153980121126864 2.673485461146525)
POINT (-54.10398012112687 2.673485461146525)
POINT (-54.05398012112687 2.673485461146525)
POINT (-54.00398012112687 2.673485461146525)
POINT (-53.953980121126875 2.673485461146525)
POINT (-53.90398012112688 2.673485461146525)
POINT (-53.85398012112688 2.673485461146525)
POINT (-53.803980121126884 2.673485461146525)
POINT (-53.75398012112689 2.673485461146525)
POINT (-53.70398012112689 2.673485461146525)
POINT (-53.65398012112689 2.673485461146525)
POINT (-53.603980121126895 2.673485461146525)
POINT (-53.5539801211269 2.673485461146525)
POINT (-53.5039801211269 2.673485461146525)
POINT (-53.453980121126904 2.673485461146525)
POINT (-53.40398012112691 2.673485461146525)
POINT (-53.35398012112691 2.673485461146525)
POINT (-53.30398012112691 2.673485461146525)
POINT (-53.253980121126915 2.673485461146525)
POINT (-53.20398012112692 2.673485461146525)
POINT (-53.15398012112692 2.673485461146525)
POINT (-53.103980121126924 2.673485461146525)
POINT (-53.053980121126926 2.673485461146525)
POINT (-53.00398012112693 2.673485461146525)
POINT (-52.95398012112693 2.673485461146525)
POINT (-52.903980121126935 2.673485461146525)
POINT (-52.85398012112694 2.673485461146525)
POINT (-52.80398012112694 2.673485461146525)
POINT (-52.75398012112694 2.673485461146525)
POINT (-52.703980121126946 2.673485461146525)
POINT (-52.65398012112695 2.673485461146525)
POINT (-52.60398012112695 2.673485461146525)
POINT (-52.553980121126955 2.673485461146525)
POINT (-54.20398012112686 2.7234854611465247)
POINT (-54.153980121126864 2.7234854611465247)
POINT (-54.10398012112687 2.7234854611465247)
POINT (-54.05398012112687 2.7234854611465247)
POINT (-54.00398012112687 2.7234854611465247)
POINT (-53.953980121126875 2.7234854611465247)
POINT (-53.90398012112688 2.7234854611465247)
POINT (-53.85398012112688 2.7234854611465247)
POINT (-53.803980121126884 2.7234854611465247)
POINT (-53.75398012112689 2.7234854611465247)
POINT (-53.70398012112689 2.7234854611465247)
POINT (-53.65398012112689 2.7234854611465247)
POINT (-53.603980121126895 2.7234854611465247)
POINT (-53.5539801211269 2.7234854611465247)
POINT (-53.5039801211269 2.7234854611465247)
POINT (-53.453980121126904 2.7234854611465247)
POINT (-53.40398012112691 2.7234854611465247)
POINT (-53.35398012112691 2.7234854611465247)
POINT (-53.30398012112691 2.7234854611465247)
POINT (-53.253980121126915 2.7234854611465247)
POINT (-53.20398012112692 2.7234854611465247)
POINT (-53.15398012112692 2.7234854611465247)
POINT (-53.103980121126924 2.7234854611465247)
POINT (-53.053980121126926 2.7234854611465247)
POINT (-53.00398012112693 2.7234854611465247)
POINT (-52.95398012112693 2.7234854611465247)
POINT (-52.903980121126935 2.7234854611465247)
POINT (-52.85398012112694 2.7234854611465247)
POINT (-52.80398012112694 2.7234854611465247)
POINT (-52.75398012112694 2.7234854611465247)
POINT (-52.703980121126946 2.7234854611465247)
POINT (-52.65398012112695 2.7234854611465247)
POINT (-52.60398012112695 2.7234854611465247)
POINT (-52.553980121126955 2.7234854611465247)
POINT (-52.50398012112696 2.7234854611465247)
POINT (-54.20398012112686 2.7734854611465245)
POINT (-54.153980121126864 2.7734854611465245)
POINT (-54.10398012112687 2.7734854611465245)
POINT (-54.05398012112687 2.7734854611465245)
POINT (-54.00398012112687 2.7734854611465245)
POINT (-53.953980121126875 2.7734854611465245)
POINT (-53.90398012112688 2.7734854611465245)
POINT (-53.85398012112688 2.7734854611465245)
POINT (-53.803980121126884 2.7734854611465245)
POINT (-53.75398012112689 2.7734854611465245)
POINT (-53.70398012112689 2.7734854611465245)
POINT (-53.65398012112689 2.7734854611465245)
POINT (-53.603980121126895 2.7734854611465245)
POINT (-53.5539801211269 2.7734854611465245)
POINT (-53.5039801211269 2.7734854611465245)
POINT (-53.453980121126904 2.7734854611465245)
POINT (-53.40398012112691 2.7734854611465245)
POINT (-53.35398012112691 2.7734854611465245)
POINT (-53.30398012112691 2.7734854611465245)
POINT (-53.253980121126915 2.7734854611465245)
POINT (-53.20398012112692 2.7734854611465245)
POINT (-53.15398012112692 2.7734854611465245)
POINT (-53.103980121126924 2.7734854611465245)
POINT (-53.053980121126926 2.7734854611465245)
POINT (-53.00398012112693 2.7734854611465245)
POINT (-52.95398012112693 2.7734854611465245)
POINT (-52.903980121126935 2.7734854611465245)
POINT (-52.85398012112694 2.7734854611465245)
POINT (-52.80398012112694 2.7734854611465245)
POINT (-52.75398012112694 2.7734854611465245)
POINT (-52.703980121126946 2.7734854611465245)
POINT (-52.65398012112695 2.7734854611465245)
POINT (-52.60398012112695 2.7734854611465245)
POINT (-52.553980121126955 2.7734854611465245)
POINT (-52.50398012112696 2.7734854611465245)
POINT (-54.20398012112686 2.8234854611465243)
POINT (-54.153980121126864 2.8234854611465243)
POINT (-54.10398012112687 2.8234854611465243)
POINT (-54.05398012112687 2.8234854611465243)
POINT (-54.00398012112687 2.8234854611465243)
POINT (-53.953980121126875 2.8234854611465243)
POINT (-53.90398012112688 2.8234854611465243)
POINT (-53.85398012112688 2.8234854611465243)
POINT (-53.803980121126884 2.8234854611465243)
POINT (-53.75398012112689 2.8234854611465243)
POINT (-53.70398012112689 2.8234854611465243)
POINT (-53.65398012112689 2.8234854611465243)
POINT (-53.603980121126895 2.8234854611465243)
POINT (-53.5539801211269 2.8234854611465243)
POINT (-53.5039801211269 2.8234854611465243)
POINT (-53.453980121126904 2.8234854611465243)
POINT (-53.40398012112691 2.8234854611465243)
POINT (-53.35398012112691 2.8234854611465243)
POINT (-53.30398012112691 2.8234854611465243)
POINT (-53.253980121126915 2.8234854611465243)
POINT (-53.20398012112692 2.8234854611465243)
POINT (-53.15398012112692 2.8234854611465243)
POINT (-53.103980121126924 2.8234854611465243)
POINT (-53.053980121126926 2.8234854611465243)
POINT (-53.00398012112693 2.8234854611465243)
POINT (-52.95398012112693 2.8234854611465243)
POINT (-52.903980121126935 2.8234854611465243)
POINT (-52.85398012112694 2.8234854611465243)
POINT (-52.80398012112694 2.8234854611465243)
POINT (-52.75398012112694 2.8234854611465243)
POINT (-52.703980121126946 2.8234854611465243)
POINT (-52.65398012112695 2.8234854611465243)
POINT (-52.60398012112695 2.8234854611465243)
POINT (-52.553980121126955 2.8234854611465243)
POINT (-52.50398012112696 2.8234854611465243)
POINT (-52.45398012112696 2.8234854611465243)
POINT (-54.20398012112686 2.873485461146524)
POINT (-54.153980121126864 2.873485461146524)
POINT (-54.10398012112687 2.873485461146524)
POINT (-54.05398012112687 2.873485461146524)
POINT (-54.00398012112687 2.873485461146524)
POINT (-53.953980121126875 2.873485461146524)
POINT (-53.90398012112688 2.873485461146524)
POINT (-53.85398012112688 2.873485461146524)
POINT (-53.803980121126884 2.873485461146524)
POINT (-53.75398012112689 2.873485461146524)
POINT (-53.70398012112689 2.873485461146524)
POINT (-53.65398012112689 2.873485461146524)
POINT (-53.603980121126895 2.873485461146524)
POINT (-53.5539801211269 2.873485461146524)
POINT (-53.5039801211269 2.873485461146524)
POINT (-53.453980121126904 2.873485461146524)
POINT (-53.40398012112691 2.873485461146524)
POINT (-53.35398012112691 2.873485461146524)
POINT (-53.30398012112691 2.873485461146524)
POINT (-53.253980121126915 2.873485461146524)
POINT (-53.20398012112692 2.873485461146524)
POINT (-53.15398012112692 2.873485461146524)
POINT (-53.103980121126924 2.873485461146524)
POINT (-53.053980121126926 2.873485461146524)
POINT (-53.00398012112693 2.873485461146524)
POINT (-52.95398012112693 2.873485461146524)
POINT (-52.903980121126935 2.873485461146524)
POINT (-52.85398012112694 2.873485461146524)
POINT (-52.80398012112694 2.873485461146524)
POINT (-52.75398012112694 2.873485461146524)
POINT (-52.703980121126946 2.873485461146524)
POINT (-52.65398012112695 2.873485461146524)
POINT (-52.60398012112695 2.873485461146524)
POINT (-52.553980121126955 2.873485461146524)
POINT (-52.50398012112696 2.873485461146524)
POINT (-52.45398012112696 2.873485461146524)
POINT (-54.20398012112686 2.923485461146524)
POINT (-54.153980121126864 2.923485461146524)
POINT (-54.10398012112687 2.923485461146524)
POINT (-54.05398012112687 2.923485461146524)
POINT (-54.00398012112687 2.923485461146524)
POINT (-53.953980121126875 2.923485461146524)
POINT (-53.90398012112688 2.923485461146524)
POINT (-53.85398012112688 2.923485461146524)
POINT (-53.803980121126884 2.923485461146524)
POINT (-53.75398012112689 2.923485461146524)
POINT (-53.70398012112689 2.923485461146524)
POINT (-53.65398012112689 2.923485461146524)
POINT (-53.603980121126895 2.923485461146524)
POINT (-53.5539801211269 2.923485461146524)
POINT (-53.5039801211269 2.923485461146524)
POINT (-53.453980121126904 2.923485461146524)
POINT (-53.40398012112691 2.923485461146524)
POINT (-53.35398012112691 2.923485461146524)
POINT (-53.30398012112691 2.923485461146524)
POINT (-53.253980121126915 2.923485461146524)
POINT (-53.20398012112692 2.923485461146524)
POINT (-53.15398012112692 2.923485461146524)
POINT (-53.103980121126924 2.923485461146524)
POINT (-53.053980121126926 2.923485461146524)
POINT (-53.00398012112693 2.923485461146524)
POINT (-52.95398012112693 2.923485461146524)
POINT (-52.903980121126935 2.923485461146524)
POINT (-52.85398012112694 2.923485461146524)
POINT (-52.80398012112694 2.923485461146524)
POINT (-52.75398012112694 2.923485461146524)
POINT (-52.703980121126946 2.923485461146524)
POINT (-52.65398012112695 2.923485461146524)
POINT (-52.60398012112695 2.923485461146524)
POINT (-52.553980121126955 2.923485461146524)
POINT (-52.50398012112696 2.923485461146524)
POINT (-52.45398012112696 2.923485461146524)
POINT (-52.40398012112696 2.923485461146524)
POINT (-54.153980121126864 2.973485461146524)
POINT (-54.10398012112687 2.973485461146524)
POINT (-54.05398012112687 2.973485461146524)
POINT (-54.00398012112687 2.973485461146524)
POINT (-53.953980121126875 2.973485461146524)
POINT (-53.90398012112688 2.973485461146524)
POINT (-53.85398012112688 2.973485461146524)
POINT (-53.803980121126884 2.973485461146524)
POINT (-53.75398012112689 2.973485461146524)
POINT (-53.70398012112689 2.973485461146524)
POINT (-53.65398012112689 2.973485461146524)
POINT (-53.603980121126895 2.973485461146524)
POINT (-53.5539801211269 2.973485461146524)
POINT (-53.5039801211269 2.973485461146524)
POINT (-53.453980121126904 2.973485461146524)
POINT (-53.40398012112691 2.973485461146524)
POINT (-53.35398012112691 2.973485461146524)
POINT (-53.30398012112691 2.973485461146524)
POINT (-53.253980121126915 2.973485461146524)
POINT (-53.20398012112692 2.973485461146524)
POINT (-53.15398012112692 2.973485461146524)
POINT (-53.103980121126924 2.973485461146524)
POINT (-53.053980121126926 2.973485461146524)
POINT (-53.00398012112693 2.973485461146524)
POINT (-52.95398012112693 2.973485461146524)
POINT (-52.903980121126935 2.973485461146524)
POINT (-52.85398012112694 2.973485461146524)
POINT (-52.80398012112694 2.973485461146524)
POINT (-52.75398012112694 2.973485461146524)
POINT (-52.703980121126946 2.973485461146524)
POINT (-52.65398012112695 2.973485461146524)
POINT (-52.60398012112695 2.973485461146524)
POINT (-52.553980121126955 2.973485461146524)
POINT (-52.50398012112696 2.973485461146524)
POINT (-52.45398012112696 2.973485461146524)
POINT (-52.40398012112696 2.973485461146524)
POINT (-54.153980121126864 3.0234854611465236)
POINT (-54.10398012112687 3.0234854611465236)
POINT (-54.05398012112687 3.0234854611465236)
POINT (-54.00398012112687 3.0234854611465236)
POINT (-53.953980121126875 3.0234854611465236)
POINT (-53.90398012112688 3.0234854611465236)
POINT (-53.85398012112688 3.0234854611465236)
POINT (-53.803980121126884 3.0234854611465236)
POINT (-53.75398012112689 3.0234854611465236)
POINT (-53.70398012112689 3.0234854611465236)
POINT (-53.65398012112689 3.0234854611465236)
POINT (-53.603980121126895 3.0234854611465236)
POINT (-53.5539801211269 3.0234854611465236)
POINT (-53.5039801211269 3.0234854611465236)
POINT (-53.453980121126904 3.0234854611465236)
POINT (-53.40398012112691 3.0234854611465236)
POINT (-53.35398012112691 3.0234854611465236)
POINT (-53.30398012112691 3.0234854611465236)
POINT (-53.253980121126915 3.0234854611465236)
POINT (-53.20398012112692 3.0234854611465236)
POINT (-53.15398012112692 3.0234854611465236)
POINT (-53.103980121126924 3.0234854611465236)
POINT (-53.053980121126926 3.0234854611465236)
POINT (-53.00398012112693 3.0234854611465236)
POINT (-52.95398012112693 3.0234854611465236)
POINT (-52.903980121126935 3.0234854611465236)
POINT (-52.85398012112694 3.0234854611465236)
POINT (-52.80398012112694 3.0234854611465236)
POINT (-52.75398012112694 3.0234854611465236)
POINT (-52.703980121126946 3.0234854611465236)
POINT (-52.65398012112695 3.0234854611465236)
POINT (-52.60398012112695 3.0234854611465236)
POINT (-52.553980121126955 3.0234854611465236)
POINT (-52.50398012112696 3.0234854611465236)
POINT (-52.45398012112696 3.0234854611465236)
POINT (-52.40398012112696 3.0234854611465236)
POINT (-52.353980121126966 3.0234854611465236)
POINT (-54.153980121126864 3.0734854611465234)
POINT (-54.10398012112687 3.0734854611465234)
POINT (-54.05398012112687 3.0734854611465234)
POINT (-54.00398012112687 3.0734854611465234)
POINT (-53.953980121126875 3.0734854611465234)
POINT (-53.90398012112688 3.0734854611465234)
POINT (-53.85398012112688 3.0734854611465234)
POINT (-53.803980121126884 3.0734854611465234)
POINT (-53.75398012112689 3.0734854611465234)
POINT (-53.70398012112689 3.0734854611465234)
POINT (-53.65398012112689 3.0734854611465234)
POINT (-53.603980121126895 3.0734854611465234)
POINT (-53.5539801211269 3.0734854611465234)
POINT (-53.5039801211269 3.0734854611465234)
POINT (-53.453980121126904 3.0734854611465234)
POINT (-53.40398012112691 3.0734854611465234)
POINT (-53.35398012112691 3.0734854611465234)
POINT (-53.30398012112691 3.0734854611465234)
POINT (-53.253980121126915 3.0734854611465234)
POINT (-53.20398012112692 3.0734854611465234)
POINT (-53.15398012112692 3.0734854611465234)
POINT (-53.103980121126924 3.0734854611465234)
POINT (-53.053980121126926 3.0734854611465234)
POINT (-53.00398012112693 3.0734854611465234)
POINT (-52.95398012112693 3.0734854611465234)
POINT (-52.903980121126935 3.0734854611465234)
POINT (-52.85398012112694 3.0734854611465234)
POINT (-52.80398012112694 3.0734854611465234)
POINT (-52.75398012112694 3.0734854611465234)
POINT (-52.703980121126946 3.0734854611465234)
POINT (-52.65398012112695 3.0734854611465234)
POINT (-52.60398012112695 3.0734854611465234)
POINT (-52.553980121126955 3.0734854611465234)
POINT (-52.50398012112696 3.0734854611465234)
POINT (-52.45398012112696 3.0734854611465234)
POINT (-52.40398012112696 3.0734854611465234)
POINT (-52.353980121126966 3.0734854611465234)
